method T M E
 kawasaki 1.7000000000000006 -12 1290.0
 kawasaki 1.7000000000000006 -12 1238.0
 kawasaki 1.7000000000000006 -12 1270.0
 kawasaki 1.7000000000000006 -12 1350.0
 kawasaki 1.7000000000000006 -12 1350.0
 kawasaki 1.7000000000000006 -12 1358.0
 kawasaki 1.7000000000000006 -12 1290.0
 kawasaki 1.7000000000000006 -12 1314.0
 kawasaki 1.7000000000000006 -12 1374.0
 kawasaki 1.7000000000000006 -12 1254.0
 kawasaki 1.7000000000000006 -12 1258.0
 kawasaki 1.7000000000000006 -12 1350.0
 kawasaki 1.7000000000000006 -12 1290.0
 kawasaki 1.7000000000000006 -12 1226.0
 kawasaki 1.7000000000000006 -12 1230.0
 kawasaki 1.7000000000000006 -12 1230.0
 kawasaki 1.7000000000000006 -12 1246.0
 kawasaki 1.7000000000000006 -12 1318.0
 kawasaki 1.7000000000000006 -12 1322.0
 kawasaki 1.7000000000000006 -12 1246.0
 kawasaki 1.7000000000000006 -12 1246.0
 kawasaki 1.7000000000000006 -12 1274.0
 kawasaki 1.7000000000000006 -12 1226.0
 kawasaki 1.7000000000000006 -12 1282.0
 kawasaki 1.7000000000000006 -12 1178.0
 kawasaki 1.7000000000000006 -12 1254.0
 kawasaki 1.7000000000000006 -12 1338.0
 kawasaki 1.7000000000000006 -12 1294.0
 kawasaki 1.7000000000000006 -12 1262.0
 kawasaki 1.7000000000000006 -12 1302.0
 kawasaki 1.7000000000000006 -12 1318.0
 kawasaki 1.7000000000000006 -12 1306.0
 kawasaki 1.7000000000000006 -12 1402.0
 kawasaki 1.7000000000000006 -12 1346.0
 kawasaki 1.7000000000000006 -12 1318.0
 kawasaki 1.7000000000000006 -12 1322.0
 kawasaki 1.7000000000000006 -12 1290.0
 kawasaki 1.7000000000000006 -12 1330.0
 kawasaki 1.7000000000000006 -12 1378.0
 kawasaki 1.7000000000000006 -12 1278.0
 kawasaki 1.7000000000000006 -12 1266.0
 kawasaki 1.7000000000000006 -12 1262.0
 kawasaki 1.7000000000000006 -12 1346.0
 kawasaki 1.7000000000000006 -12 1190.0
 kawasaki 1.7000000000000006 -12 1358.0
 kawasaki 1.7000000000000006 -12 1366.0
 kawasaki 1.7000000000000006 -12 1310.0
 kawasaki 1.7000000000000006 -12 1210.0
 kawasaki 1.7000000000000006 -12 1230.0
 kawasaki 1.7000000000000006 -12 1226.0
 kawasaki 1.7000000000000006 -12 1278.0
 kawasaki 1.7000000000000006 -12 1230.0
 kawasaki 1.7000000000000006 -12 1170.0
 kawasaki 1.7000000000000006 -12 1278.0
 kawasaki 1.7000000000000006 -12 1242.0
 kawasaki 1.7000000000000006 -12 1314.0
 kawasaki 1.7000000000000006 -12 1154.0
 kawasaki 1.7000000000000006 -12 1242.0
 kawasaki 1.7000000000000006 -12 1246.0
 kawasaki 1.7000000000000006 -12 1274.0
 kawasaki 1.7000000000000006 -12 1222.0
 kawasaki 1.7000000000000006 -12 1226.0
 kawasaki 1.7000000000000006 -12 1290.0
 kawasaki 1.7000000000000006 -12 1250.0
 kawasaki 1.7000000000000006 -12 1298.0
 kawasaki 1.7000000000000006 -12 1326.0
 kawasaki 1.7000000000000006 -12 1254.0
 kawasaki 1.7000000000000006 -12 1210.0
 kawasaki 1.7000000000000006 -12 1226.0
 kawasaki 1.7000000000000006 -12 1250.0
 kawasaki 1.7000000000000006 -12 1306.0
 kawasaki 1.7000000000000006 -12 1166.0
 kawasaki 1.7000000000000006 -12 1286.0
 kawasaki 1.7000000000000006 -12 1258.0
 kawasaki 1.7000000000000006 -12 1174.0
 kawasaki 1.7000000000000006 -12 1258.0
 kawasaki 1.7000000000000006 -12 1294.0
 kawasaki 1.7000000000000006 -12 1294.0
 kawasaki 1.7000000000000006 -12 1278.0
 kawasaki 1.7000000000000006 -12 1286.0
 kawasaki 1.7000000000000006 -12 1230.0
 kawasaki 1.7000000000000006 -12 1302.0
 kawasaki 1.7000000000000006 -12 1306.0
 kawasaki 1.7000000000000006 -12 1298.0
 kawasaki 1.7000000000000006 -12 1262.0
 kawasaki 1.7000000000000006 -12 1214.0
 kawasaki 1.7000000000000006 -12 1262.0
 kawasaki 1.7000000000000006 -12 1266.0
 kawasaki 1.7000000000000006 -12 1266.0
 kawasaki 1.7000000000000006 -12 1266.0
 kawasaki 1.7000000000000006 -12 1358.0
 kawasaki 1.7000000000000006 -12 1378.0
 kawasaki 1.7000000000000006 -12 1418.0
 kawasaki 1.7000000000000006 -12 1314.0
 kawasaki 1.7000000000000006 -12 1290.0
 kawasaki 1.7000000000000006 -12 1298.0
 kawasaki 1.7000000000000006 -12 1286.0
 kawasaki 1.7000000000000006 -12 1278.0
 kawasaki 1.7000000000000006 -12 1366.0
 kawasaki 1.7000000000000006 -12 1334.0
 kawasaki 1.7000000000000006 -12 1334.0
 kawasaki 1.7000000000000006 -12 1362.0
 kawasaki 1.7000000000000006 -12 1434.0
 kawasaki 1.7000000000000006 -12 1386.0
 kawasaki 1.7000000000000006 -12 1298.0
 kawasaki 1.7000000000000006 -12 1330.0
 kawasaki 1.7000000000000006 -12 1246.0
 kawasaki 1.7000000000000006 -12 1274.0
 kawasaki 1.7000000000000006 -12 1298.0
 kawasaki 1.7000000000000006 -12 1230.0
 kawasaki 1.7000000000000006 -12 1254.0
 kawasaki 1.7000000000000006 -12 1242.0
 kawasaki 1.7000000000000006 -12 1242.0
 kawasaki 1.7000000000000006 -12 1234.0
 kawasaki 1.7000000000000006 -12 1274.0
 kawasaki 1.7000000000000006 -12 1198.0
 kawasaki 1.7000000000000006 -12 1306.0
 kawasaki 1.7000000000000006 -12 1310.0
 kawasaki 1.7000000000000006 -12 1250.0
 kawasaki 1.7000000000000006 -12 1306.0
 kawasaki 1.7000000000000006 -12 1222.0
 kawasaki 1.7000000000000006 -12 1278.0
 kawasaki 1.7000000000000006 -12 1230.0
 kawasaki 1.7000000000000006 -12 1202.0
 kawasaki 1.7000000000000006 -12 1246.0
 kawasaki 1.7000000000000006 -12 1230.0
 kawasaki 1.7000000000000006 -12 1250.0
 kawasaki 1.7000000000000006 -12 1366.0
 kawasaki 1.7000000000000006 -12 1314.0
 kawasaki 1.7000000000000006 -12 1326.0
 kawasaki 1.7000000000000006 -12 1310.0
 kawasaki 1.7000000000000006 -12 1330.0
 kawasaki 1.7000000000000006 -12 1238.0
 kawasaki 1.7000000000000006 -12 1246.0
 kawasaki 1.7000000000000006 -12 1278.0
 kawasaki 1.7000000000000006 -12 1298.0
 kawasaki 1.7000000000000006 -12 1334.0
 kawasaki 1.7000000000000006 -12 1306.0
 kawasaki 1.7000000000000006 -12 1314.0
 kawasaki 1.7000000000000006 -12 1282.0
 kawasaki 1.7000000000000006 -12 1306.0
 kawasaki 1.7000000000000006 -12 1206.0
 kawasaki 1.7000000000000006 -12 1278.0
 kawasaki 1.7000000000000006 -12 1254.0
 kawasaki 1.7000000000000006 -12 1286.0
 kawasaki 1.7000000000000006 -12 1330.0
 kawasaki 1.7000000000000006 -12 1346.0
 kawasaki 1.7000000000000006 -12 1238.0
 kawasaki 1.7000000000000006 -12 1306.0
 kawasaki 1.7000000000000006 -12 1270.0
 kawasaki 1.7000000000000006 -12 1294.0
 kawasaki 1.7000000000000006 -12 1326.0
 kawasaki 1.7000000000000006 -12 1274.0
 kawasaki 1.7000000000000006 -12 1254.0
 kawasaki 1.7000000000000006 -12 1230.0
 kawasaki 1.7000000000000006 -12 1206.0
 kawasaki 1.7000000000000006 -12 1198.0
 kawasaki 1.7000000000000006 -12 1210.0
 kawasaki 1.7000000000000006 -12 1242.0
 kawasaki 1.7000000000000006 -12 1270.0
 kawasaki 1.7000000000000006 -12 1266.0
 kawasaki 1.7000000000000006 -12 1298.0
 kawasaki 1.7000000000000006 -12 1286.0
 kawasaki 1.7000000000000006 -12 1282.0
 kawasaki 1.7000000000000006 -12 1202.0
 kawasaki 1.7000000000000006 -12 1210.0
 kawasaki 1.7000000000000006 -12 1258.0
 kawasaki 1.7000000000000006 -12 1258.0
 kawasaki 1.7000000000000006 -12 1274.0
 kawasaki 1.7000000000000006 -12 1258.0
 kawasaki 1.7000000000000006 -12 1318.0
 kawasaki 1.7000000000000006 -12 1246.0
 kawasaki 1.7000000000000006 -12 1242.0
 kawasaki 1.7000000000000006 -12 1310.0
 kawasaki 1.7000000000000006 -12 1278.0
 kawasaki 1.7000000000000006 -12 1278.0
 kawasaki 1.7000000000000006 -12 1322.0
 kawasaki 1.7000000000000006 -12 1366.0
 kawasaki 1.7000000000000006 -12 1386.0
 kawasaki 1.7000000000000006 -12 1322.0
 kawasaki 1.7000000000000006 -12 1262.0
 kawasaki 1.7000000000000006 -12 1282.0
 kawasaki 1.7000000000000006 -12 1354.0
 kawasaki 1.7000000000000006 -12 1310.0
 kawasaki 1.7000000000000006 -12 1250.0
 kawasaki 1.7000000000000006 -12 1306.0
 kawasaki 1.7000000000000006 -12 1302.0
 kawasaki 1.7000000000000006 -12 1334.0
 kawasaki 1.7000000000000006 -12 1306.0
 kawasaki 1.7000000000000006 -12 1218.0
 kawasaki 1.7000000000000006 -12 1230.0
 kawasaki 1.7000000000000006 -12 1210.0
 kawasaki 1.7000000000000006 -12 1306.0
 kawasaki 1.7000000000000006 -12 1238.0
 kawasaki 1.7000000000000006 -12 1226.0
 kawasaki 1.7000000000000006 -12 1198.0
 kawasaki 1.7000000000000006 -12 1246.0
 kawasaki 1.7000000000000006 -12 1262.0
 kawasaki 1.7000000000000006 -12 1286.0
 kawasaki 1.7000000000000006 -12 1174.0
 kawasaki 1.7000000000000006 -12 1242.0
 kawasaki 1.7000000000000006 -12 1238.0
 kawasaki 1.7000000000000006 -12 1226.0
 kawasaki 1.7000000000000006 -12 1258.0
 kawasaki 1.7000000000000006 -12 1362.0
 kawasaki 1.7000000000000006 -12 1190.0
 kawasaki 1.7000000000000006 -12 1258.0
 kawasaki 1.7000000000000006 -12 1254.0
 kawasaki 1.7000000000000006 -12 1286.0
 kawasaki 1.7000000000000006 -12 1322.0
 kawasaki 1.7000000000000006 -12 1274.0
 kawasaki 1.7000000000000006 -12 1326.0
 kawasaki 1.7000000000000006 -12 1330.0
 kawasaki 1.7000000000000006 -12 1314.0
 kawasaki 1.7000000000000006 -12 1286.0
 kawasaki 1.7000000000000006 -12 1310.0
 kawasaki 1.7000000000000006 -12 1286.0
 kawasaki 1.7000000000000006 -12 1286.0
 kawasaki 1.7000000000000006 -12 1226.0
 kawasaki 1.7000000000000006 -12 1226.0
 kawasaki 1.7000000000000006 -12 1346.0
 kawasaki 1.7000000000000006 -12 1294.0
 kawasaki 1.7000000000000006 -12 1270.0
 kawasaki 1.7000000000000006 -12 1290.0
 kawasaki 1.7000000000000006 -12 1306.0
 kawasaki 1.7000000000000006 -12 1282.0
 kawasaki 1.7000000000000006 -12 1282.0
 kawasaki 1.7000000000000006 -12 1294.0
 kawasaki 1.7000000000000006 -12 1330.0
 kawasaki 1.7000000000000006 -12 1346.0
 kawasaki 1.7000000000000006 -12 1326.0
 kawasaki 1.7000000000000006 -12 1310.0
 kawasaki 1.7000000000000006 -12 1290.0
 kawasaki 1.7000000000000006 -12 1262.0
 kawasaki 1.7000000000000006 -12 1254.0
 kawasaki 1.7000000000000006 -12 1254.0
 kawasaki 1.7000000000000006 -12 1186.0
 kawasaki 1.7000000000000006 -12 1210.0
 kawasaki 1.7000000000000006 -12 1166.0
 kawasaki 1.7000000000000006 -12 1230.0
 kawasaki 1.7000000000000006 -12 1214.0
 kawasaki 1.7000000000000006 -12 1234.0
 kawasaki 1.7000000000000006 -12 1250.0
 kawasaki 1.7000000000000006 -12 1274.0
 kawasaki 1.7000000000000006 -12 1258.0
 kawasaki 1.8000000000000007 -12 1206.0
 kawasaki 1.8000000000000007 -12 1134.0
 kawasaki 1.8000000000000007 -12 1166.0
 kawasaki 1.8000000000000007 -12 1214.0
 kawasaki 1.8000000000000007 -12 1170.0
 kawasaki 1.8000000000000007 -12 1166.0
 kawasaki 1.8000000000000007 -12 1234.0
 kawasaki 1.8000000000000007 -12 1202.0
 kawasaki 1.8000000000000007 -12 1230.0
 kawasaki 1.8000000000000007 -12 1186.0
 kawasaki 1.8000000000000007 -12 1162.0
 kawasaki 1.8000000000000007 -12 1242.0
 kawasaki 1.8000000000000007 -12 1150.0
 kawasaki 1.8000000000000007 -12 1150.0
 kawasaki 1.8000000000000007 -12 1170.0
 kawasaki 1.8000000000000007 -12 1162.0
 kawasaki 1.8000000000000007 -12 1206.0
 kawasaki 1.8000000000000007 -12 1226.0
 kawasaki 1.8000000000000007 -12 1254.0
 kawasaki 1.8000000000000007 -12 1346.0
 kawasaki 1.8000000000000007 -12 1170.0
 kawasaki 1.8000000000000007 -12 1210.0
 kawasaki 1.8000000000000007 -12 1194.0
 kawasaki 1.8000000000000007 -12 1234.0
 kawasaki 1.8000000000000007 -12 1242.0
 kawasaki 1.8000000000000007 -12 1246.0
 kawasaki 1.8000000000000007 -12 1178.0
 kawasaki 1.8000000000000007 -12 1190.0
 kawasaki 1.8000000000000007 -12 1162.0
 kawasaki 1.8000000000000007 -12 1278.0
 kawasaki 1.8000000000000007 -12 1274.0
 kawasaki 1.8000000000000007 -12 1250.0
 kawasaki 1.8000000000000007 -12 1342.0
 kawasaki 1.8000000000000007 -12 1362.0
 kawasaki 1.8000000000000007 -12 1258.0
 kawasaki 1.8000000000000007 -12 1290.0
 kawasaki 1.8000000000000007 -12 1242.0
 kawasaki 1.8000000000000007 -12 1270.0
 kawasaki 1.8000000000000007 -12 1286.0
 kawasaki 1.8000000000000007 -12 1314.0
 kawasaki 1.8000000000000007 -12 1402.0
 kawasaki 1.8000000000000007 -12 1306.0
 kawasaki 1.8000000000000007 -12 1254.0
 kawasaki 1.8000000000000007 -12 1270.0
 kawasaki 1.8000000000000007 -12 1254.0
 kawasaki 1.8000000000000007 -12 1222.0
 kawasaki 1.8000000000000007 -12 1302.0
 kawasaki 1.8000000000000007 -12 1326.0
 kawasaki 1.8000000000000007 -12 1210.0
 kawasaki 1.8000000000000007 -12 1178.0
 kawasaki 1.8000000000000007 -12 1246.0
 kawasaki 1.8000000000000007 -12 1286.0
 kawasaki 1.8000000000000007 -12 1238.0
 kawasaki 1.8000000000000007 -12 1202.0
 kawasaki 1.8000000000000007 -12 1182.0
 kawasaki 1.8000000000000007 -12 1198.0
 kawasaki 1.8000000000000007 -12 1106.0
 kawasaki 1.8000000000000007 -12 1142.0
 kawasaki 1.8000000000000007 -12 1166.0
 kawasaki 1.8000000000000007 -12 1186.0
 kawasaki 1.8000000000000007 -12 1214.0
 kawasaki 1.8000000000000007 -12 1210.0
 kawasaki 1.8000000000000007 -12 1290.0
 kawasaki 1.8000000000000007 -12 1354.0
 kawasaki 1.8000000000000007 -12 1218.0
 kawasaki 1.8000000000000007 -12 1202.0
 kawasaki 1.8000000000000007 -12 1158.0
 kawasaki 1.8000000000000007 -12 1126.0
 kawasaki 1.8000000000000007 -12 1102.0
 kawasaki 1.8000000000000007 -12 1090.0
 kawasaki 1.8000000000000007 -12 1130.0
 kawasaki 1.8000000000000007 -12 1130.0
 kawasaki 1.8000000000000007 -12 1202.0
 kawasaki 1.8000000000000007 -12 1286.0
 kawasaki 1.8000000000000007 -12 1238.0
 kawasaki 1.8000000000000007 -12 1138.0
 kawasaki 1.8000000000000007 -12 1238.0
 kawasaki 1.8000000000000007 -12 1246.0
 kawasaki 1.8000000000000007 -12 1138.0
 kawasaki 1.8000000000000007 -12 1134.0
 kawasaki 1.8000000000000007 -12 1162.0
 kawasaki 1.8000000000000007 -12 1214.0
 kawasaki 1.8000000000000007 -12 1158.0
 kawasaki 1.8000000000000007 -12 1182.0
 kawasaki 1.8000000000000007 -12 1134.0
 kawasaki 1.8000000000000007 -12 1230.0
 kawasaki 1.8000000000000007 -12 1250.0
 kawasaki 1.8000000000000007 -12 1218.0
 kawasaki 1.8000000000000007 -12 1174.0
 kawasaki 1.8000000000000007 -12 1186.0
 kawasaki 1.8000000000000007 -12 1274.0
 kawasaki 1.8000000000000007 -12 1190.0
 kawasaki 1.8000000000000007 -12 1274.0
 kawasaki 1.8000000000000007 -12 1194.0
 kawasaki 1.8000000000000007 -12 1190.0
 kawasaki 1.8000000000000007 -12 1238.0
 kawasaki 1.8000000000000007 -12 1270.0
 kawasaki 1.8000000000000007 -12 1202.0
 kawasaki 1.8000000000000007 -12 1246.0
 kawasaki 1.8000000000000007 -12 1218.0
 kawasaki 1.8000000000000007 -12 1238.0
 kawasaki 1.8000000000000007 -12 1234.0
 kawasaki 1.8000000000000007 -12 1178.0
 kawasaki 1.8000000000000007 -12 1246.0
 kawasaki 1.8000000000000007 -12 1242.0
 kawasaki 1.8000000000000007 -12 1250.0
 kawasaki 1.8000000000000007 -12 1274.0
 kawasaki 1.8000000000000007 -12 1258.0
 kawasaki 1.8000000000000007 -12 1150.0
 kawasaki 1.8000000000000007 -12 1134.0
 kawasaki 1.8000000000000007 -12 1282.0
 kawasaki 1.8000000000000007 -12 1290.0
 kawasaki 1.8000000000000007 -12 1206.0
 kawasaki 1.8000000000000007 -12 1266.0
 kawasaki 1.8000000000000007 -12 1222.0
 kawasaki 1.8000000000000007 -12 1246.0
 kawasaki 1.8000000000000007 -12 1242.0
 kawasaki 1.8000000000000007 -12 1306.0
 kawasaki 1.8000000000000007 -12 1234.0
 kawasaki 1.8000000000000007 -12 1242.0
 kawasaki 1.8000000000000007 -12 1226.0
 kawasaki 1.8000000000000007 -12 1274.0
 kawasaki 1.8000000000000007 -12 1226.0
 kawasaki 1.8000000000000007 -12 1138.0
 kawasaki 1.8000000000000007 -12 1154.0
 kawasaki 1.8000000000000007 -12 1138.0
 kawasaki 1.8000000000000007 -12 1166.0
 kawasaki 1.8000000000000007 -12 1162.0
 kawasaki 1.8000000000000007 -12 1214.0
 kawasaki 1.8000000000000007 -12 1210.0
 kawasaki 1.8000000000000007 -12 1178.0
 kawasaki 1.8000000000000007 -12 1170.0
 kawasaki 1.8000000000000007 -12 1222.0
 kawasaki 1.8000000000000007 -12 1218.0
 kawasaki 1.8000000000000007 -12 1254.0
 kawasaki 1.8000000000000007 -12 1278.0
 kawasaki 1.8000000000000007 -12 1230.0
 kawasaki 1.8000000000000007 -12 1254.0
 kawasaki 1.8000000000000007 -12 1294.0
 kawasaki 1.8000000000000007 -12 1238.0
 kawasaki 1.8000000000000007 -12 1294.0
 kawasaki 1.8000000000000007 -12 1214.0
 kawasaki 1.8000000000000007 -12 1234.0
 kawasaki 1.8000000000000007 -12 1326.0
 kawasaki 1.8000000000000007 -12 1238.0
 kawasaki 1.8000000000000007 -12 1306.0
 kawasaki 1.8000000000000007 -12 1214.0
 kawasaki 1.8000000000000007 -12 1218.0
 kawasaki 1.8000000000000007 -12 1170.0
 kawasaki 1.8000000000000007 -12 1214.0
 kawasaki 1.8000000000000007 -12 1290.0
 kawasaki 1.8000000000000007 -12 1170.0
 kawasaki 1.8000000000000007 -12 1206.0
 kawasaki 1.8000000000000007 -12 1138.0
 kawasaki 1.8000000000000007 -12 1142.0
 kawasaki 1.8000000000000007 -12 1150.0
 kawasaki 1.8000000000000007 -12 1154.0
 kawasaki 1.8000000000000007 -12 1134.0
 kawasaki 1.8000000000000007 -12 1058.0
 kawasaki 1.8000000000000007 -12 1074.0
 kawasaki 1.8000000000000007 -12 1126.0
 kawasaki 1.8000000000000007 -12 1150.0
 kawasaki 1.8000000000000007 -12 1142.0
 kawasaki 1.8000000000000007 -12 1202.0
 kawasaki 1.8000000000000007 -12 1194.0
 kawasaki 1.8000000000000007 -12 1106.0
 kawasaki 1.8000000000000007 -12 1206.0
 kawasaki 1.8000000000000007 -12 1178.0
 kawasaki 1.8000000000000007 -12 1242.0
 kawasaki 1.8000000000000007 -12 1238.0
 kawasaki 1.8000000000000007 -12 1210.0
 kawasaki 1.8000000000000007 -12 1238.0
 kawasaki 1.8000000000000007 -12 1290.0
 kawasaki 1.8000000000000007 -12 1294.0
 kawasaki 1.8000000000000007 -12 1238.0
 kawasaki 1.8000000000000007 -12 1190.0
 kawasaki 1.8000000000000007 -12 1138.0
 kawasaki 1.8000000000000007 -12 1222.0
 kawasaki 1.8000000000000007 -12 1314.0
 kawasaki 1.8000000000000007 -12 1306.0
 kawasaki 1.8000000000000007 -12 1310.0
 kawasaki 1.8000000000000007 -12 1294.0
 kawasaki 1.8000000000000007 -12 1138.0
 kawasaki 1.8000000000000007 -12 1190.0
 kawasaki 1.8000000000000007 -12 1190.0
 kawasaki 1.8000000000000007 -12 1374.0
 kawasaki 1.8000000000000007 -12 1334.0
 kawasaki 1.8000000000000007 -12 1394.0
 kawasaki 1.8000000000000007 -12 1310.0
 kawasaki 1.8000000000000007 -12 1310.0
 kawasaki 1.8000000000000007 -12 1342.0
 kawasaki 1.8000000000000007 -12 1202.0
 kawasaki 1.8000000000000007 -12 1218.0
 kawasaki 1.8000000000000007 -12 1266.0
 kawasaki 1.8000000000000007 -12 1286.0
 kawasaki 1.8000000000000007 -12 1230.0
 kawasaki 1.8000000000000007 -12 1278.0
 kawasaki 1.8000000000000007 -12 1314.0
 kawasaki 1.8000000000000007 -12 1286.0
 kawasaki 1.8000000000000007 -12 1298.0
 kawasaki 1.8000000000000007 -12 1298.0
 kawasaki 1.8000000000000007 -12 1230.0
 kawasaki 1.8000000000000007 -12 1166.0
 kawasaki 1.8000000000000007 -12 1198.0
 kawasaki 1.8000000000000007 -12 1178.0
 kawasaki 1.8000000000000007 -12 1294.0
 kawasaki 1.8000000000000007 -12 1314.0
 kawasaki 1.8000000000000007 -12 1250.0
 kawasaki 1.8000000000000007 -12 1150.0
 kawasaki 1.8000000000000007 -12 1234.0
 kawasaki 1.8000000000000007 -12 1266.0
 kawasaki 1.8000000000000007 -12 1210.0
 kawasaki 1.8000000000000007 -12 1234.0
 kawasaki 1.8000000000000007 -12 1314.0
 kawasaki 1.8000000000000007 -12 1254.0
 kawasaki 1.8000000000000007 -12 1282.0
 kawasaki 1.8000000000000007 -12 1198.0
 kawasaki 1.8000000000000007 -12 1178.0
 kawasaki 1.8000000000000007 -12 1154.0
 kawasaki 1.8000000000000007 -12 1266.0
 kawasaki 1.8000000000000007 -12 1198.0
 kawasaki 1.8000000000000007 -12 1178.0
 kawasaki 1.8000000000000007 -12 1254.0
 kawasaki 1.8000000000000007 -12 1238.0
 kawasaki 1.8000000000000007 -12 1258.0
 kawasaki 1.8000000000000007 -12 1134.0
 kawasaki 1.8000000000000007 -12 1174.0
 kawasaki 1.8000000000000007 -12 1266.0
 kawasaki 1.8000000000000007 -12 1166.0
 kawasaki 1.8000000000000007 -12 1162.0
 kawasaki 1.8000000000000007 -12 1222.0
 kawasaki 1.8000000000000007 -12 1246.0
 kawasaki 1.8000000000000007 -12 1302.0
 kawasaki 1.8000000000000007 -12 1186.0
 kawasaki 1.8000000000000007 -12 1214.0
 kawasaki 1.8000000000000007 -12 1166.0
 kawasaki 1.8000000000000007 -12 1198.0
 kawasaki 1.8000000000000007 -12 1222.0
 kawasaki 1.8000000000000007 -12 1310.0
 kawasaki 1.8000000000000007 -12 1310.0
 kawasaki 1.8000000000000007 -12 1306.0
 kawasaki 1.8000000000000007 -12 1274.0
 kawasaki 1.8000000000000007 -12 1246.0
 kawasaki 1.8000000000000007 -12 1262.0
 kawasaki 1.8000000000000007 -12 1334.0
 kawasaki 1.8000000000000007 -12 1254.0
 kawasaki 1.8000000000000007 -12 1182.0
 kawasaki 1.8000000000000007 -12 1166.0
 kawasaki 1.8000000000000007 -12 1190.0
 kawasaki 1.8000000000000007 -12 1182.0
 kawasaki 1.8000000000000007 -12 1202.0
 kawasaki 1.8000000000000007 -12 1182.0
 kawasaki 1.8000000000000007 -12 1258.0
 kawasaki 1.8000000000000007 -12 1270.0
 kawasaki 1.8000000000000007 -12 1310.0
 kawasaki 1.8000000000000007 -12 1254.0
 kawasaki 1.8000000000000007 -12 1254.0
 kawasaki 1.8000000000000007 -12 1350.0
 kawasaki 1.8000000000000007 -12 1294.0
 kawasaki 1.8000000000000007 -12 1302.0
 kawasaki 1.8000000000000007 -12 1266.0
 kawasaki 1.8000000000000007 -12 1238.0
 kawasaki 1.8000000000000007 -12 1182.0
 kawasaki 1.8000000000000007 -12 1138.0
 kawasaki 1.8000000000000007 -12 1142.0
 kawasaki 1.8000000000000007 -12 1170.0
 kawasaki 1.8000000000000007 -12 1118.0
 kawasaki 1.8000000000000007 -12 1170.0
 kawasaki 1.8000000000000007 -12 1198.0
 kawasaki 1.8000000000000007 -12 1242.0
 kawasaki 1.8000000000000007 -12 1238.0
 kawasaki 1.8000000000000007 -12 1262.0
 kawasaki 1.8000000000000007 -12 1266.0
 kawasaki 1.8000000000000007 -12 1318.0
 kawasaki 1.8000000000000007 -12 1310.0
 kawasaki 1.8000000000000007 -12 1298.0
 kawasaki 1.8000000000000007 -12 1266.0
 kawasaki 1.8000000000000007 -12 1274.0
 kawasaki 1.8000000000000007 -12 1234.0
 kawasaki 1.8000000000000007 -12 1330.0
 kawasaki 1.8000000000000007 -12 1262.0
 kawasaki 1.8000000000000007 -12 1110.0
 kawasaki 1.8000000000000007 -12 1222.0
 kawasaki 1.8000000000000007 -12 1210.0
 kawasaki 1.8000000000000007 -12 1262.0
 kawasaki 1.8000000000000007 -12 1218.0
 kawasaki 1.8000000000000007 -12 1166.0
 kawasaki 1.8000000000000007 -12 1230.0
 kawasaki 1.8000000000000007 -12 1326.0
 kawasaki 1.8000000000000007 -12 1202.0
 kawasaki 1.8000000000000007 -12 1202.0
 kawasaki 1.8000000000000007 -12 1262.0
 kawasaki 1.8000000000000007 -12 1266.0
 kawasaki 1.8000000000000007 -12 1154.0
 kawasaki 1.8000000000000007 -12 1182.0
 kawasaki 1.8000000000000007 -12 1206.0
 kawasaki 1.8000000000000007 -12 1134.0
 kawasaki 1.8000000000000007 -12 1218.0
 kawasaki 1.8000000000000007 -12 1234.0
 kawasaki 1.8000000000000007 -12 1134.0
 kawasaki 1.8000000000000007 -12 1134.0
 kawasaki 1.8000000000000007 -12 1146.0
 kawasaki 1.8000000000000007 -12 1170.0
 kawasaki 1.8000000000000007 -12 1138.0
 kawasaki 1.8000000000000007 -12 1102.0
 kawasaki 1.8000000000000007 -12 1170.0
 kawasaki 1.8000000000000007 -12 1130.0
 kawasaki 1.8000000000000007 -12 1238.0
 kawasaki 1.8000000000000007 -12 1270.0
 kawasaki 1.8000000000000007 -12 1262.0
 kawasaki 1.8000000000000007 -12 1114.0
 kawasaki 1.8000000000000007 -12 1166.0
 kawasaki 1.8000000000000007 -12 1218.0
 kawasaki 1.8000000000000007 -12 1226.0
 kawasaki 1.8000000000000007 -12 1226.0
 kawasaki 1.8000000000000007 -12 1230.0
 kawasaki 1.8000000000000007 -12 1290.0
 kawasaki 1.8000000000000007 -12 1206.0
 kawasaki 1.8000000000000007 -12 1234.0
 kawasaki 1.8000000000000007 -12 1262.0
 kawasaki 1.8000000000000007 -12 1278.0
 kawasaki 1.8000000000000007 -12 1226.0
 kawasaki 1.8000000000000007 -12 1182.0
 kawasaki 1.8000000000000007 -12 1186.0
 kawasaki 1.8000000000000007 -12 1242.0
 kawasaki 1.8000000000000007 -12 1306.0
 kawasaki 1.8000000000000007 -12 1230.0
 kawasaki 1.8000000000000007 -12 1262.0
 kawasaki 1.8000000000000007 -12 1266.0
 kawasaki 1.8000000000000007 -12 1294.0
 kawasaki 1.8000000000000007 -12 1234.0
 kawasaki 1.8000000000000007 -12 1210.0
 kawasaki 1.8000000000000007 -12 1170.0
 kawasaki 1.8000000000000007 -12 1194.0
 kawasaki 1.8000000000000007 -12 1202.0
 kawasaki 1.8000000000000007 -12 1210.0
 kawasaki 1.8000000000000007 -12 1186.0
 kawasaki 1.8000000000000007 -12 1206.0
