method T M E
 kawasaki 1.1 8 104324306.0
 kawasaki 1.1 8 104600406.0
 kawasaki 1.1 8 105150578.0
 kawasaki 1.1 8 106248318.0
 kawasaki 1.1 8 106521018.0
 kawasaki 1.1 8 106794874.0
 kawasaki 1.1 8 107070626.0
 kawasaki 1.1 8 107618674.0
 kawasaki 1.1 8 108162530.0
 kawasaki 1.1 8 108438182.0
 kawasaki 1.1 8 108992354.0
 kawasaki 1.1 8 109266130.0
 kawasaki 1.1 8 109814218.0
 kawasaki 1.1 8 110640682.0
 kawasaki 1.1 8 110912850.0
 kawasaki 1.1 8 112562670.0
 kawasaki 1.1 8 113111318.0
 kawasaki 1.1 8 113388006.0
 kawasaki 1.1 8 113663998.0
 kawasaki 1.1 8 113936758.0
 kawasaki 1.1 8 114214086.0
 kawasaki 1.1 8 114763958.0
 kawasaki 1.1 8 115317154.0
 kawasaki 1.1 8 116141686.0
 kawasaki 1.1 8 117777674.0
 kawasaki 1.1 8 118325922.0
 kawasaki 1.1 8 118599338.0
 kawasaki 1.1 8 119148890.0
 kawasaki 1.1 8 119421382.0
 kawasaki 1.1 8 119693374.0
 kawasaki 1.1 8 119964886.0
 kawasaki 1.1 8 120242446.0
 kawasaki 1.1 8 120515678.0
 kawasaki 1.1 8 121611814.0
 kawasaki 1.1 8 122436310.0
 kawasaki 1.1 8 122711798.0
 kawasaki 1.1 8 123262414.0
 kawasaki 1.1 8 124085862.0
 kawasaki 1.1 8 124632158.0
 kawasaki 1.1 8 125728678.0
 kawasaki 1.1 8 126277418.0
 kawasaki 1.1 8 126824454.0
